frame_id,track_count,active_track_ids,arm_velocity,body_velocity,fall_score,approach_velocity,risk_score,fused_score,state,active_rules,persistence_scores
711,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
712,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
713,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
714,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
715,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
716,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
717,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
718,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
719,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
720,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
721,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
722,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
723,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
724,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
725,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
726,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
727,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
728,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
729,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
730,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
731,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
732,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
733,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
734,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
735,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
736,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
737,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
738,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
739,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
740,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
741,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
742,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
743,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
744,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
745,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
746,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
747,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
748,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
749,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
750,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
751,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
752,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
753,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
754,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
755,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
756,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
757,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
758,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
759,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
760,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
761,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
762,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
763,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
764,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
765,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
766,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
767,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
768,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
769,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
770,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
771,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
772,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
773,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
774,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
775,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
776,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
777,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
778,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
779,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
780,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
781,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
782,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
783,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
784,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
785,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
786,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
787,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
788,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
789,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
790,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
791,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
792,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
793,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
794,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
795,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
796,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
797,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
798,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
799,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
800,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
801,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
802,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
803,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
804,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
805,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
806,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
807,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
808,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
809,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
810,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
811,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
812,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
813,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
814,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
815,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
816,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
817,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
818,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
819,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
820,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
821,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
822,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
823,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
824,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
825,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
826,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
827,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
828,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
829,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
830,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
831,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
832,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
833,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
834,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
835,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
836,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
837,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
838,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
839,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
840,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
841,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
842,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
843,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
844,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
845,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
846,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
847,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
848,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
849,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
850,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
851,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
852,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
853,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
854,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
855,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
856,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
857,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
858,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
859,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
860,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
861,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
862,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
863,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
864,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
865,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
866,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
867,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
868,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
869,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
870,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
871,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
872,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
873,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
874,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
875,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
876,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
877,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
878,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
879,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
880,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
881,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
882,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
883,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
884,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
885,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
886,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
887,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
888,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
889,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
890,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
891,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
892,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
893,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
894,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
895,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
896,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
897,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
898,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
899,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
900,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
901,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
902,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
903,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
904,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
905,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
906,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
907,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
908,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
909,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
910,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
911,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
912,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
913,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
914,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
915,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
916,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
917,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
918,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
919,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
920,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
921,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
922,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
923,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
924,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
925,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
926,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
927,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
928,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
929,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
930,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
931,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
932,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
933,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
934,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
935,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
936,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
937,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
938,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
939,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
940,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
941,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
942,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
943,1,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
944,1,19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
945,1,19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
946,1,19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
947,1,19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
948,1,19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
949,1,19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
950,1,19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
951,1,19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
952,1,19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
953,1,19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
954,1,19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
955,1,19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
956,1,19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
957,1,19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
958,1,19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
959,1,19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
960,1,19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
961,1,19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
962,1,19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
963,1,19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
964,1,19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
965,1,19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
966,1,19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
967,1,19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
968,1,19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
969,1,19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
970,1,20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
971,1,20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
972,1,20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
973,1,20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
974,1,20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
975,1,20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
976,1,20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
977,1,20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
978,1,20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
979,1,20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
980,1,20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
981,1,20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
982,1,20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
983,1,20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
984,1,20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
985,1,20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
986,1,20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
987,1,20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
988,1,20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
989,1,20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
990,1,20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
991,1,20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
992,1,20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
993,2,20;21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
994,2,20;21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
995,2,20;21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
996,1,21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
997,1,21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
998,1,21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
999,1,21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
1000,1,21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
1001,1,21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
1002,1,21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
1003,1,21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
1004,1,21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
1005,1,21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
1006,1,21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
1007,1,21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
1008,1,21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
1009,1,21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
1010,1,21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
1011,1,21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
1012,1,21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NORMAL,,{}
